stock1,stock2,open,loss,reward,open_num,action choose
1402,2105,1.2162849872773496,7.4631043256997405,0.7999999999999972,[1],3
1402,2892,1.2162849872773496,7.4631043256997405,0.3000000000000007,[1],3
1402,3481,1.1218344155846804,3.0000000000002496,0.10000000000000142,[1],2
1402,6239,1.1218344155846804,3.0000000000002496,0.6500000000000057,[1],2
2002,2303,1.1218344155846804,3.0000000000002496,0.25000000000000355,[1],2
2002,2330,1.1218344155846804,3.0000000000002496,0.25,[1],2
2002,2354,0.5000000000002669,2.500000000000112,0.25,[1],0
2002,2883,2.6328389830508536,8.9762711864407,0.0799999999999983,[1],9
2002,2891,1.2162849872773496,7.4631043256997405,0.25000000000000355,[1],3
2002,2892,0.5000000000002669,2.500000000000112,0.15000000000000568,[1],0
2002,1605,1.1218344155846804,3.0000000000002496,0.3000000000000007,[1],2
2002,2356,1.4751902346226717,3.9999999999997113,0.1999999999999993,[1],4
2002,2360,0.5000000000002669,2.500000000000112,0.25,[1],0
2002,2603,2.980046948356806,13.515845070422579,0.3999999999999986,[1],10
2002,4915,0.5000000000002669,2.500000000000112,0.4000000000000057,[1],0
2002,6269,1.1218344155846804,3.0000000000002496,0.25,[1],2
2002,9910,100,200,0,[0],24
1216,2105,100,200,0,[0],24
1216,2303,0.5000000000002669,2.500000000000112,0.45000000000000284,[1],0
1216,2354,2.086678832116794,6.2883211678832325,1.9000000000000057,[1],6
1216,2382,1.749999999999973,3.4999999999998117,1.900000000000034,[1],5
1216,2633,100,200,0,[0],24
1216,2883,1.1218344155846804,3.0000000000002496,0.3400000000000034,[1],2
1216,2892,1.749999999999973,3.4999999999998117,0.6000000000000014,[1],5
1216,3481,100,200,0,[0],24
1216,1314,0.5000000000002669,2.500000000000112,0.20000000000000284,[1],0
1216,2352,1.4751902346226717,3.9999999999997113,0.5,[1],4
1216,2360,1.2162849872773496,7.4631043256997405,1.5,[1],3
1216,2542,2.6328389830508536,8.9762711864407,3.0,[1],9
1216,2603,4.752819548872187,15.016917293233117,2.40000000000002,[1],16
1216,3532,2.6328389830508536,8.9762711864407,2.5,[1],9
1216,3702,1.1218344155846804,3.0000000000002496,1.6000000000000014,[1],2
1216,5264,2.6328389830508536,8.9762711864407,2.700000000000003,[1],9
1216,6239,2.086678832116794,6.2883211678832325,2.5,[1],6
1216,9910,2.6328389830508536,8.9762711864407,0.6000000000000085,[1],9
1303,2303,2.086678832116794,6.2883211678832325,0.6000000000000085,[1],6
1303,2354,4.752819548872187,15.016917293233117,2.5,[1],16
1303,2382,100,200,0,[0],24
1303,4938,2.6328389830508536,8.9762711864407,1.3000000000000398,[1],9
1303,1314,0.7288428324698772,4.0090056748083995,0.10000000000000853,[1],1
1303,1605,3.2499999999999982,5.500000000000034,0.8000000000000327,[1],11
1303,3189,2.980046948356806,13.515845070422579,1.5000000000000142,[1],10
1303,3231,1.4751902346226717,3.9999999999997113,0.20000000000000995,[1],4
1303,9910,0.5000000000002669,2.500000000000112,1.0,[1],0
2105,2303,0.5000000000002669,2.500000000000112,0.25,[1],0
2105,2330,0.5000000000002669,2.500000000000112,0.5,[1],0
2105,2382,0.5000000000002669,2.500000000000112,0.39999999999997726,[1],0
2105,2633,0.7288428324698772,4.0090056748083995,0.2500000000000071,[1],1
2105,2892,100,200,0,[0],24
2105,3481,0.7288428324698772,4.0090056748083995,0.14999999999999858,[1],1
2105,1536,0.7288428324698772,4.0090056748083995,0.5,[1],1
2105,2371,1.1218344155846804,3.0000000000002496,0.5999999999999943,[1],2
2105,2542,1.2162849872773496,7.4631043256997405,1.1999999999999886,[1],3
2105,2603,3.453852327447829,11.505617977528125,0.6999999999999957,[1],12
2105,3189,0.7288428324698772,4.0090056748083995,0.8999999999999915,[1],1
2105,3702,1.1218344155846804,3.0000000000002496,1.3999999999999986,[1],2
2105,3706,100,200,0,[0],24
2105,5264,8.772727272727282,18.23295454545456,1.5,[1],22
2105,6239,2.193017888055368,4.018753606462444,1.4000000000000057,[1],7
2105,6269,1.2162849872773496,7.4631043256997405,1.0,[1],3
2105,9910,100,200,0,[0],24
2317,2633,1.2162849872773496,7.4631043256997405,0.25,[1],3
2317,3481,100,200,0.0,[1],24
2317,4938,100,200,0.0,[1],24
2317,1605,100,200,0,[0],24
2317,2352,2.086678832116794,6.2883211678832325,0.5,[1],6
2303,2317,2.193017888055368,4.018753606462444,1.0,[1],7
2303,2330,3.453852327447829,11.505617977528125,1.0,[1],12
2303,2382,2.6328389830508536,8.9762711864407,0.7999999999999972,[1],9
2303,2633,1.749999999999973,3.4999999999998117,0.15000000000000568,[1],5
2303,2883,100,200,0,[0],24
2303,2891,0.7288428324698772,4.0090056748083995,0.4000000000000057,[1],1
2303,2892,1.2162849872773496,7.4631043256997405,0.4000000000000057,[1],3
2303,3481,1.2162849872773496,7.4631043256997405,0.45000000000000284,[1],3
2303,1536,0.5000000000002669,2.500000000000112,0.25,[1],0
2303,1605,0.7288428324698772,4.0090056748083995,0.4499999999999993,[1],1
2303,1722,3.2499999999999982,5.500000000000034,0.2500000000000071,[1],11
2303,2344,0.5000000000002669,2.500000000000112,0.3999999999999986,[1],0
2303,2356,1.1218344155846804,3.0000000000002496,0.4000000000000057,[1],2
2303,2603,2.980046948356806,13.515845070422579,0.8999999999999986,[1],10
2303,2610,100,200,0,[0],24
