stock1,stock2,open,loss,reward,open_num,action choose
1102,1303,1.1218344155846804,3.0000000000002496,1.75,1,2
1102,2881,1.2162849872773496,7.4631043256997405,0.5,1,3
1102,1802,0.7288428324698772,4.0090056748083995,0.25,1,1
1303,2354,1.4751902346226717,3.9999999999997113,1.1999999999999886,1,4
1303,2412,1.4751902346226717,3.9999999999997113,1.0,1,4
1303,2881,0.5000000000002669,2.500000000000112,0.7000000000000028,1,0
1303,2882,1.749999999999973,3.4999999999998117,1.700000000000017,1,5
1303,2883,2.980046948356806,13.515845070422579,0.3999999999999915,1,10
1303,1227,0.5000000000002669,2.500000000000112,0.5,1,0
1303,2313,1.2162849872773496,7.4631043256997405,0.8000000000000114,1,3
1303,2353,2.086678832116794,6.2883211678832325,0.29999999999999716,1,6
1303,2356,1.1218344155846804,3.0000000000002496,1.5,1,2
1303,2379,1.1218344155846804,3.0000000000002496,1.5,1,2
1303,2448,100,200,0,0,24
1303,2449,1.2162849872773496,7.4631043256997405,0.5999999999999943,1,3
1303,2498,0.5000000000002669,2.500000000000112,0.5,1,0
1303,2501,1.1218344155846804,3.0000000000002496,1.6000000000000014,1,2
1303,2888,1.2162849872773496,7.4631043256997405,0.3299999999999974,1,3
1303,2915,2.086678832116794,6.2883211678832325,0.29999999999998295,1,6
1303,3231,1.2162849872773496,7.4631043256997405,1.0,1,3
1303,3673,0.7288428324698772,4.0090056748083995,1.0,1,1
1303,3702,1.2162849872773496,7.4631043256997405,1.0999999999999943,1,3
1303,3706,1.749999999999973,3.4999999999998117,0.9000000000000057,1,5
1303,6239,1.4751902346226717,3.9999999999997113,1.2999999999999972,1,4
1303,6269,2.086678832116794,6.2883211678832325,4.0,1,6
1101,1303,1.4751902346226717,3.9999999999997113,1.2999999999999972,1,4
1101,2915,100,200,0,0,24
1101,3706,1.749999999999973,3.4999999999998117,0.6499999999999915,1,5
2325,2356,100,200,0,0,24
2325,2448,100,200,0,0,24
2325,2449,1.2162849872773496,7.4631043256997405,0.09999999999999432,1,3
2325,2498,100,200,0,0,24
2317,2330,2.193017888055368,4.018753606462444,3.5,1,7
2317,2354,0.5000000000002669,2.500000000000112,2.3999999999999915,1,0
2317,2409,2.086678832116794,6.2883211678832325,1.75,1,6
2317,2882,0.5000000000002669,2.500000000000112,2.5,1,0
2317,2883,2.086678832116794,6.2883211678832325,0.5499999999999972,1,6
2317,3045,1.4751902346226717,3.9999999999997113,0.5,1,4
2317,9904,0.5000000000002669,2.500000000000112,1.0,1,0
2317,1434,0.5000000000002669,2.500000000000112,0.5499999999999972,1,0
2317,2313,0.5000000000002669,2.500000000000112,1.0,1,0
2317,2347,2.193017888055368,4.018753606462444,1.0499999999999972,1,7
2317,2353,0.5000000000002669,2.500000000000112,2.5,1,0
2317,2356,3.2499999999999982,5.500000000000034,2.6000000000000014,1,11
2317,2379,0.5000000000002669,2.500000000000112,3.0,1,0
2317,2383,2.6328389830508536,8.9762711864407,3.5,1,9
2317,2448,0.5000000000002669,2.500000000000112,1.0,1,0
2317,2498,2.086678832116794,6.2883211678832325,2.700000000000003,1,6
2317,3702,2.086678832116794,6.2883211678832325,0.7999999999999972,1,6
2317,6269,2.086678832116794,6.2883211678832325,3.0,1,6
2317,9933,0.5000000000002669,2.500000000000112,2.5,1,0
2317,9945,2.6328389830508536,8.9762711864407,2.6000000000000085,1,9
2311,6505,5.7367647058823605,13.470588235294136,0.5,1,18
2311,1434,5.7367647058823605,13.470588235294136,0.1999999999999993,1,18
2311,3231,6.408839779005503,10.95488029465933,0.5500000000000114,1,20
2311,3706,3.453852327447829,11.505617977528125,0.3999999999999986,1,12
2303,2317,2.086678832116794,6.2883211678832325,2.1500000000000057,1,6
2303,2881,1.749999999999973,3.4999999999998117,0.5500000000000007,1,5
2303,2882,1.1218344155846804,3.0000000000002496,0.5,1,2
2303,2891,100,200,0,0,24
2303,2377,0.5000000000002669,2.500000000000112,0.3500000000000085,1,0
2303,2498,0.7288428324698772,4.0090056748083995,0.09999999999999432,1,1
2303,3673,1.1218344155846804,3.0000000000002496,1.25,1,2
2303,3702,0.5000000000002669,2.500000000000112,0.44999999999998863,1,0
2303,3706,2.193017888055368,4.018753606462444,0.5499999999999972,1,7
2303,6176,1.749999999999973,3.4999999999998117,0.5999999999999943,1,5
2303,6239,0.5000000000002669,2.500000000000112,0.6000000000000085,1,0
2409,2883,2.086678832116794,6.2883211678832325,0.09999999999999609,1,6
2409,2448,100,200,0,0,24
2354,2881,0.5000000000002669,2.500000000000112,0.5,1,0
2354,2891,100,200,0,0,24
2354,2313,1.4751902346226717,3.9999999999997113,0.6000000000000227,1,4
2354,2353,1.1218344155846804,3.0000000000002496,0.3500000000000014,1,2
2354,2498,0.7288428324698772,4.0090056748083995,1.0999999999999943,1,1
2354,2610,1.2162849872773496,7.4631043256997405,0.25,1,3
2354,3702,0.5000000000002669,2.500000000000112,0.5,1,0
2354,3706,2.086678832116794,6.2883211678832325,0.75,1,6
2354,6239,100,200,0,0,24
2354,6269,0.5000000000002669,2.500000000000112,1.900000000000034,1,0
2412,2883,2.2499999999999822,7.500000000000021,3.0,1,8
2412,2890,2.980046948356806,13.515845070422579,0.9599999999999937,1,10
2412,3045,0.5000000000002669,2.500000000000112,0.5,1,0
