stock1,stock2,open,loss,reward,open_num,action choose
2606,3682,3.2499999999999982,5.500000000000034,0.33999999999999986,1,17
2606,3443,1.749999999999973,3.4999999999998117,3.5,1,8
2049,5880,0.7499999999999689,3.9999999999997025,1.5,1,2
2049,2353,100,200,0,0,34
2049,2885,1.8023648648648616,8.797297297297295,1.0,1,10
2049,2382,0.49999999999998446,3.5000000000000355,0.5,1,0
2049,3532,2.2499999999999822,7.500000000000021,1.5,1,12
2049,2002,1.4751902346226717,3.9999999999997113,2.75,1,7
2049,3045,0.49999999999998446,3.5000000000000355,5.0,1,0
1590,3532,0.49999999999998446,3.5000000000000355,3.0,1,0
2610,2105,1.749999999999973,3.4999999999998117,0.5000000000000071,1,8
2610,3682,1.749999999999973,3.4999999999998117,0.09000000000000252,1,8
2610,1216,0.49999999999998446,3.5000000000000355,0.10000000000000142,1,0
2610,2881,1.4751902346226717,3.9999999999997113,0.2500000000000071,1,7
2610,2376,0.8255813953488285,4.6886304909561005,0.25,1,3
2610,2892,1.2174744897959144,7.459183673469383,0.17000000000000526,1,5
2610,6505,1.2174744897959144,7.459183673469383,0.6500000000000057,1,5
2610,2498,0.49999999999998446,3.5000000000000355,0.10000000000000142,1,0
2610,3532,0.49999999999998446,3.5000000000000355,0.5500000000000043,1,0
2610,2002,0.7499999999999689,3.9999999999997025,0.2000000000000064,1,2
2105,2618,100,200,0,0,34
2105,3702,2.2499999999999822,7.500000000000021,7.105427357601002e-15,1,12
2105,1216,0.49999999999998446,3.5000000000000355,0.25,1,0
2105,5880,1.4751902346226717,3.9999999999997113,0.44999999999999574,1,7
2105,2324,0.8255813953488285,4.6886304909561005,0.45000000000000284,1,3
2105,4904,100,200,0,0,34
2105,2885,1.2174744897959144,7.459183673469383,0.10000000000000142,1,5
2105,2887,2.980046948356806,13.515845070422579,0.6000000000000014,1,16
2105,2379,4.500000000000006,7.499999999999996,2.5999999999999943,1,22
2105,6505,1.2174744897959144,7.459183673469383,1.4499999999999886,1,5
2105,2449,0.9999999999999694,2.9999999999995994,0.6000000000000014,1,4
2105,1434,1.9999999999999754,4.030545112781948,0.8999999999999773,1,11
2105,2498,1.24999999999997,2.9999999999996234,1.700000000000017,1,6
2618,1102,1.8023648648648616,8.797297297297295,0.04999999999999716,1,10
2618,3702,1.8023648648648616,8.797297297297295,0.6499999999999986,1,10
2618,3231,100,200,0,0,34
2618,1216,100,200,0,0,34
2618,2881,1.749999999999973,3.4999999999998117,0.5,1,8
2618,2882,100,200,0,0,34
2618,2376,1.4751902346226717,3.9999999999997113,0.7999999999999972,1,7
2618,4958,1.4751902346226717,3.9999999999997113,0.7999999999999972,1,7
2618,3443,1.4751902346226717,3.9999999999997113,1.5,1,7
2618,1434,0.8255813953488285,4.6886304909561005,0.20000000000000284,1,3
2618,2498,0.49999999999998446,3.5000000000000355,0.19999999999999574,1,0
2618,3532,100,200,0,0,34
2618,3026,1.8023648648648616,8.797297297297295,2.0,1,10
2618,3044,100,200,0,0,34
1101,2892,0.49999999999998446,3.5000000000000355,0.3500000000000014,1,0
1101,3045,1.8023648648648616,8.797297297297295,5.100000000000001,1,10
1102,5880,0.49999999999998446,3.5000000000000355,0.3499999999999943,1,0
1102,2382,1.4751902346226717,3.9999999999997113,0.45000000000000284,1,7
1102,4958,3.2499999999999982,5.500000000000034,1.8000000000000114,1,17
1102,6505,0.49999999999998446,3.5000000000000355,0.5999999999999943,1,0
1102,1434,2.980046948356806,13.515845070422579,1.3499999999999943,1,16
3682,3231,0.7499999999999689,3.9999999999997025,0.0799999999999983,1,2
3682,5880,1.2174744897959144,7.459183673469383,0.370000000000001,1,5
3682,1326,4.500000000000006,7.499999999999996,1.1000000000000014,1,22
3682,2353,0.7499999999999689,3.9999999999997025,0.08999999999999986,1,2
3682,2376,0.49999999999998446,3.5000000000000355,0.29999999999999716,1,0
3682,6505,1.2174744897959144,7.459183673469383,0.6000000000000014,1,5
3682,2449,100,200,0,0,34
3682,2498,1.4751902346226717,3.9999999999997113,0.4000000000000057,1,7
3682,3532,2.7500000000000036,9.00193610842209,0.5500000000000043,1,15
3682,3045,2.7500000000000036,9.00193610842209,1.0499999999999972,1,15
3702,2379,2.499999999999994,4.000000000000044,1.75,1,13
3702,2449,2.2499999999999822,7.500000000000021,0.45000000000000284,1,12
3702,3532,0.7499999999999689,3.9999999999997025,0.75,1,2
